시도,시군구,읍면동,구분,행정기관코드,담당자
대전광역시,대덕구,법1동,동,3023060000,
대전광역시,대덕구,법2동,동,3023061000,
울산광역시,중구,학성동,동,3111051000,
울산광역시,중구,반구1동,동,3111052000,
울산광역시,중구,반구2동,동,3111053000,
울산광역시,중구,복산동,동,3111055500,
울산광역시,중구,중앙동,동,3111058500,
울산광역시,중구,우정동,동,3111059000,
울산광역시,중구,태화동,동,3111060000,
울산광역시,중구,다운동,동,3111061000,
울산광역시,중구,병영1동,동,3111062000,
울산광역시,중구,병영2동,동,3111063000,
울산광역시,중구,약사동,동,3111064000,
울산광역시,중구,성안동,동,3111065000,
울산광역시,남구,신정1동,동,3114051000,
울산광역시,남구,신정2동,동,3114052000,
울산광역시,남구,신정3동,동,3114053000,
울산광역시,남구,신정4동,동,3114054000,
울산광역시,남구,신정5동,동,3114055000,
울산광역시,남구,달동,동,3114056000,
울산광역시,남구,삼산동,동,3114057000,
울산광역시,남구,삼호동,동,3114058500,
울산광역시,남구,무거동,동,3114059500,
울산광역시,남구,옥동,동,3114060000,
울산광역시,남구,대현동,동,3114062500,
울산광역시,남구,수암동,동,3114063500,
울산광역시,남구,선암동,동,3114064000,
울산광역시,남구,야음장생포동,동,3114067000,
울산광역시,동구,방어동,동,3117051000,
울산광역시,동구,일산동,동,3117052000,
울산광역시,동구,화정동,동,3117053000,
울산광역시,동구,대송동,동,3117054000,
울산광역시,동구,전하1동,동,3117055000,
울산광역시,동구,전하2동,동,3117056000,
울산광역시,동구,남목1동,동,3117058000,
울산광역시,동구,남목2동,동,3117059000,
울산광역시,동구,남목3동,동,3117060000,
울산광역시,북구,농소1동,동,3120051000,
울산광역시,북구,농소2동,동,3120052000,
울산광역시,북구,농소3동,동,3120053000,
울산광역시,북구,강동동,동,3120054000,
울산광역시,북구,효문동,동,3120056000,
울산광역시,북구,송정동,동,3120057000,
울산광역시,북구,양정동,동,3120058000,
울산광역시,북구,염포동,동,3120059000,
울산광역시,울주군,온산읍,읍,3171025000,
울산광역시,울주군,언양읍,읍,3171025300,
울산광역시,울주군,온양읍,읍,3171025600,
울산광역시,울주군,범서읍,읍,3171025900,
울산광역시,울주군,청량읍,읍,3171026200,
울산광역시,울주군,삼남읍,읍,3171026500,
울산광역시,울주군,서생면,면,3171031000,
울산광역시,울주군,웅촌면,면,3171034000,
울산광역시,울주군,두동면,면,3171036000,
울산광역시,울주군,두서면,면,3171037000,
울산광역시,울주군,상북면,면,3171038000,
울산광역시,울주군,삼동면,면,3171040000,
세종특별자치시,세종시,조치원읍,읍,3611025000,
세종특별자치시,세종시,연기면,면,3611031000,
세종특별자치시,세종시,연동면,면,3611032000,
세종특별자치시,세종시,부강면,면,3611033000,
세종특별자치시,세종시,금남면,면,3611034000,
세종특별자치시,세종시,장군면,면,3611035000,
세종특별자치시,세종시,연서면,면,3611036000,
세종특별자치시,세종시,전의면,면,3611037000,
세종특별자치시,세종시,전동면,면,3611038000,
세종특별자치시,세종시,소정면,면,3611039000,
세종특별자치시,세종시,한솔동,동,3611051000,
세종특별자치시,세종시,새롬동,동,3611051500,
세종특별자치시,세종시,나성동,동,3611051800,
세종특별자치시,세종시,도담동,동,3611052000,
세종특별자치시,세종시,어진동,동,3611052300,
세종특별자치시,세종시,해밀동,동,3611052500,
세종특별자치시,세종시,아름동,동,3611053000,
세종특별자치시,세종시,종촌동,동,3611054000,
세종특별자치시,세종시,고운동,동,3611055000,
세종특별자치시,세종시,소담동,동,3611055500,
세종특별자치시,세종시,반곡동,동,3611055600,
세종특별자치시,세종시,보람동,동,3611056000,
세종특별자치시,세종시,대평동,동,3611057000,
세종특별자치시,세종시,다정동,동,3611058000,
경기도,수원시장안구,파장동,동,4111156000,
경기도,수원시장안구,율천동,동,4111156600,
경기도,수원시장안구,정자1동,동,4111157100,
경기도,수원시장안구,정자2동,동,4111157200,
경기도,수원시장안구,정자3동,동,4111157300,
경기도,수원시장안구,영화동,동,4111158000,
경기도,수원시장안구,송죽동,동,4111159100,
경기도,수원시장안구,조원1동,동,4111159700,
경기도,수원시장안구,조원2동,동,4111159800,
경기도,수원시장안구,연무동,동,4111160000,
경기도,수원시권선구,세류1동,동,4111352000,
경기도,수원시권선구,세류2동,동,4111353000,
경기도,수원시권선구,세류3동,동,4111354000,
경기도,수원시권선구,평동,동,4111355000,
경기도,수원시권선구,서둔동,동,4111356000,
경기도,수원시권선구,구운동,동,4111365000,
경기도,수원시권선구,금곡동,동,4111366200,
경기도,수원시권선구,호매실동,동,4111366400,
경기도,수원시권선구,권선1동,동,4111367000,
경기도,수원시권선구,권선2동,동,4111368000,
경기도,수원시권선구,곡선동,동,4111369000,
경기도,수원시권선구,입북동,동,4111370000,
경기도,수원시팔달구,매교동,동,4111565000,
경기도,수원시팔달구,매산동,동,4111566000,
경기도,수원시팔달구,고등동,동,4111567000,
경기도,수원시팔달구,화서1동,동,4111568000,
경기도,수원시팔달구,화서2동,동,4111569000,
경기도,수원시팔달구,지동,동,4111570000,
경기도,수원시팔달구,우만1동,동,4111571000,
경기도,수원시팔달구,우만2동,동,4111572000,
경기도,수원시팔달구,인계동,동,4111573000,
경기도,수원시팔달구,행궁동,동,4111574000,
경기도,수원시영통구,매탄1동,동,4111751000,
경기도,수원시영통구,매탄2동,동,4111752000,
경기도,수원시영통구,매탄3동,동,4111753000,
경기도,수원시영통구,매탄4동,동,4111754000,
경기도,수원시영통구,원천동,동,4111755000,
경기도,수원시영통구,영통1동,동,4111757000,
경기도,수원시영통구,영통2동,동,4111758000,
경기도,수원시영통구,영통3동,동,4111758500,
경기도,수원시영통구,망포1동,동,4111759300,
경기도,수원시영통구,망포2동,동,4111759600,
경기도,수원시영통구,광교1동,동,4111760000,
경기도,수원시영통구,광교2동,동,4111761000,
경기도,성남시수정구,신흥1동,동,4113151000,
경기도,성남시수정구,신흥2동,동,4113152000,
경기도,성남시수정구,신흥3동,동,4113153000,
경기도,성남시수정구,태평1동,동,4113154000,
경기도,성남시수정구,태평2동,동,4113155000,
경기도,성남시수정구,태평3동,동,4113156000,
경기도,성남시수정구,태평4동,동,4113156100,
경기도,성남시수정구,수진1동,동,4113157000,
경기도,성남시수정구,수진2동,동,4113158000,
경기도,성남시수정구,단대동,동,4113159000,
경기도,성남시수정구,산성동,동,4113160000,
경기도,성남시수정구,양지동,동,4113161000,
경기도,성남시수정구,복정동,동,4113162000,
경기도,성남시수정구,위례동,동,4113162500,
경기도,성남시수정구,신촌동,동,4113163000,
경기도,성남시수정구,고등동,동,4113164000,
경기도,성남시수정구,시흥동,동,4113165000,
경기도,성남시중원구,성남동,동,4113351000,
경기도,성남시중원구,중앙동,동,4113352500,
경기도,성남시중원구,금광1동,동,4113353000,
경기도,성남시중원구,금광2동,동,4113354000,
경기도,성남시중원구,은행1동,동,4113355000,
경기도,성남시중원구,은행2동,동,4113356000,
경기도,성남시중원구,상대원1동,동,4113357000,
경기도,성남시중원구,상대원2동,동,4113358000,
경기도,성남시중원구,상대원3동,동,4113359000,
경기도,성남시중원구,하대원동,동,4113366000,
경기도,성남시중원구,도촌동,동,4113367000,
경기도,성남시분당구,분당동,동,4113551000,
경기도,성남시분당구,수내1동,동,4113552000,
경기도,성남시분당구,수내2동,동,4113553000,
경기도,성남시분당구,수내3동,동,4113554000,
경기도,성남시분당구,정자동,동,4113554500,
경기도,성남시분당구,정자1동,동,4113555000,
경기도,성남시분당구,정자2동,동,4113556000,
경기도,성남시분당구,정자3동,동,4113557000,
경기도,성남시분당구,서현1동,동,4113558000,
경기도,성남시분당구,서현2동,동,4113559000,
경기도,성남시분당구,이매1동,동,4113560000,
경기도,성남시분당구,이매2동,동,4113561000,
경기도,성남시분당구,야탑1동,동,4113562000,
경기도,성남시분당구,야탑2동,동,4113563000,
경기도,성남시분당구,야탑3동,동,4113564000,
경기도,성남시분당구,판교동,동,4113565000,
경기도,성남시분당구,삼평동,동,4113565500,
경기도,성남시분당구,백현동,동,4113565700,
경기도,성남시분당구,금곡동,동,4113566200,
경기도,성남시분당구,구미1동,동,4113566500,
경기도,성남시분당구,구미동,동,4113567000,
경기도,성남시분당구,운중동,동,4113568000,
경기도,의정부시,의정부1동,동,4115051000,
경기도,의정부시,의정부2동,동,4115052000,
경기도,의정부시,호원1동,동,4115054500,
경기도,의정부시,호원2동,동,4115055500,
경기도,의정부시,장암동,동,4115056100,
경기도,의정부시,신곡1동,동,4115056700,
경기도,의정부시,신곡2동,동,4115056800,
경기도,의정부시,송산1동,동,4115057300,
경기도,의정부시,송산2동,동,4115057600,
경기도,의정부시,송산3동,동,4115057800,
경기도,의정부시,자금동,동,4115058000,
경기도,의정부시,가능동,동,4115059500,
경기도,의정부시,흥선동,동,4115061500,
경기도,의정부시,녹양동,동,4115062000,
경기도,의정부시,고산동,동,4115063000,
경기도,안양시만안구,안양1동,동,4117151000,
경기도,안양시만안구,안양2동,동,4117152000,
경기도,안양시만안구,안양3동,동,4117153000,
경기도,안양시만안구,안양4동,동,4117154000,
경기도,안양시만안구,안양5동,동,4117155000,
경기도,안양시만안구,안양6동,동,4117156000,
경기도,안양시만안구,안양7동,동,4117157000,
경기도,안양시만안구,명학동,동,4117158200,
경기도,안양시만안구,병목안동,동,4117158300,
경기도,안양시만안구,석수1동,동,4117159000,
경기도,안양시만안구,석수2동,동,4117160000,
경기도,안양시만안구,충훈동,동,4117161100,
경기도,안양시만안구,박달동,동,4117164000,
경기도,안양시만안구,호현동,동,4117165000,
경기도,안양시동안구,비산1동,동,4117351000,
경기도,안양시동안구,비산2동,동,4117352000,
경기도,안양시동안구,비산3동,동,4117353000,
경기도,안양시동안구,부흥동,동,4117354000,
경기도,안양시동안구,달안동,동,4117354600,
경기도,안양시동안구,관양동,동,4117355200,
경기도,안양시동안구,인덕원동,동,4117355900,
경기도,안양시동안구,부림동,동,4117356600,
경기도,안양시동안구,평촌동,동,4117357000,
경기도,안양시동안구,평안동,동,4117357600,
경기도,안양시동안구,귀인동,동,4117357800,
경기도,안양시동안구,호계1동,동,4117358000,
경기도,안양시동안구,호계2동,동,4117359000,
경기도,안양시동안구,호계3동,동,4117360000,
경기도,안양시동안구,범계동,동,4117361000,
경기도,안양시동안구,신촌동,동,4117362000,
경기도,안양시동안구,갈산동,동,4117363000,
경기도,부천시원미구,심곡1동,동,4119251000,
경기도,부천시원미구,심곡2동,동,4119252000,
경기도,부천시원미구,심곡3동,동,4119253000,
경기도,부천시원미구,원미1동,동,4119254000,
경기도,부천시원미구,원미2동,동,4119255000,
경기도,부천시원미구,소사동,동,4119256000,
경기도,부천시원미구,역곡1동,동,4119257000,
경기도,부천시원미구,역곡2동,동,4119258000,
경기도,부천시원미구,춘의동,동,4119259000,
경기도,부천시원미구,도당동,동,4119260000,
경기도,부천시원미구,약대동,동,4119261000,
경기도,부천시원미구,중동,동,4119262000,
경기도,부천시원미구,중1동,동,4119263000,
경기도,부천시원미구,중2동,동,4119264000,
경기도,부천시원미구,중3동,동,4119265000,
경기도,부천시원미구,중4동,동,4119266000,
경기도,부천시원미구,상동,동,4119267000,
경기도,부천시원미구,상1동,동,4119268000,
경기도,부천시원미구,상2동,동,4119269000,
